time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle,_xdot,_ydot,_zdot,_p,_q,_r,_xddot,_yddot,_zddot,_phiddot,_thetaddtot,_yawddot
0,1.01841953230695,2.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,8.86278667070708,-0.00525674780835478,0.000530674348485543,-0.00175517580910121,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,-0.332380791829074,0.320410709134336,7.90956010369749,-0.423931390132113,0.040821219839669,-0.0740580543986476
0.1,0.620366420226373,1.22036642022637,0.0203664202263731,0.0203348329556547,0.0197240221647771,0.0197005006265015,-0.0812185626212759,0.11697958423551,4.36313949564049,-0.223386956411175,0.0325095310549358,-0.0308250163577381,5.59144955873196,-0.00048675380560711,-0.00102393162262824,0.000525958445228243,-0.0812185626212759,0.11697958423551,4.36313949564049,-0.223386956411175,0.0325095310549358,-0.0308250163577381,-0.224948401619771,0.222998676920336,1.36841234156604,-0.0392572668127697,-0.0787610218524604,0.0221922535676464
0.2,0.631403470409895,1.38626671078556,2.00846692790167,-0.100405852043451,0.0174397865707456,-0.0130542707738551,-0.0599255262341378,0.0631922209648287,1.15241564676062,-0.0412850680531658,-0.0379921814845877,0.0097508187899787,6.76073063711303,0.000638244631649015,0.000451086489472398,0.000155525483555887,-0.0599255262341378,0.0631922209648287,1.15241564676062,-0.0412850680531658,-0.0379921814845877,0.0097508187899787,-0.252284520509856,-1.35217577901436,3.64131548116217,0.0514767930818648,0.0347210628342233,0.00656489942402796
0.3,0.643646241298312,1.37294108368487,0.798475645844299,-0.0246477744164938,-0.00777661057701374,0.0102215573116542,-0.0940261227141332,-0.201930771409283,2.52460901456139,0.0108244219651901,0.0225987990121971,0.00656351391682238,6.47665611722773,-0.00340522653386426,-0.00059256261687433,-0.000791634537252933,-0.0940261227141332,-0.201930771409283,2.52460901456139,0.0108244219651901,0.0225987990121971,0.00656351391682238,0.103959045235371,-0.318192009491151,3.1389862230718,-0.27461474670593,-0.0455760574421174,-0.0334014946336082
0.4,0.602724840318294,1.23600764602095,1.49447926015141,-0.0230092492292588,-0.00214090375585948,-0.0106948401580878,-0.0845262805329687,-0.15531212268503,2.36386644559583,-0.182615348222069,-0.0362751535030336,-0.0316477773323934,6.11170005460318,0.000359406340395947,-2.47958578886534e-05,0.00201095948011888,-0.0845262805329687,-0.15531212268503,2.36386644559583,-0.182615348222069,-0.0362751535030336,-0.0316477773323934,0.0231530655033088,-0.281490155092221,2.4101365564338,0.0289831836863636,-0.00191537280332878,0.0848527289746639
0.5,0.653653472655916,1.30224853881106,1.605968890379,-0.0660840656411914,0.017506577591338,0.016954151091268,-0.013723056216975,-0.0951130823056666,2.15739681796987,0.00842008523932544,0.0241452747201753,0.0695260429400906,6.17013847810589,-0.00332599935087804,-0.00278901135195971,-0.00406971354840046,-0.013723056216975,-0.0951130823056666,2.15739681796987,0.00842008523932544,0.0241452747201753,0.0695260429400906,-0.201707158135753,-0.818439477401095,2.50145427641266,-0.268225931103314,-0.214438538100588,-0.171717949501705
0.6,0.641257810295401,1.28201412722862,1.62183834275262,-0.0189666674900094,0.011019811669829,0.0312054888846686,-0.0913327048379939,-0.241598089072145,2.31950221618946,-0.179855375216173,-0.119611042645125,-0.0932031168911886,6.02496980518091,-0.000902672688658192,0.000200919915124527,0.0029678778056286,-0.0913327048379939,-0.241598089072145,2.31950221618946,-0.179855375216173,-0.119611042645125,-0.0932031168911886,-0.125566517332585,-0.232564448456686,2.2370407752446,-0.072804624288499,0.0153065920554085,0.125229338860956
0.7,0.644689327124736,1.25090213123113,1.86654777652647,-0.0732718815081771,-0.0192608048243982,-0.00606718918461938,-0.0442840023055001,-0.188245338839476,2.30813897272752,-0.0598338247098802,0.027207732256782,0.0888689008066385,5.81106235176236,-0.00247927932285513,-0.00267726143841866,-0.0038865836407721,-0.0442840023055001,-0.188245338839476,2.30813897272752,-0.0598338247098802,0.027207732256782,0.0888689008066385,0.218070916164896,-0.852151917392554,1.77879048086929,-0.199984564287699,-0.205679735556312,-0.16400522811889
0.8,0.625749784846759,1.22712368665215,1.96407013924629,-0.0564144090872625,0.0108164970311588,0.041717559173336,-0.0736076407572284,-0.304764002810494,2.16641474379984,-0.156279959195016,-0.123296139447659,-0.0880235076483194,5.84261718226043,-0.000797237478620437,-0.00110036035470147,0.00223828896491946,-0.0736076407572284,-0.304764002810494,2.16641474379984,-0.156279959195016,-0.123296139447659,-0.0880235076483194,-0.0986016666669726,-0.663555534128675,1.85596219427428,-0.0642710462789227,-0.0848544892762144,0.0944312303476023
0.9,0.624570191028314,1.17958183424168,2.05484898386672,-0.0946730129293557,-0.0444088437667199,-0.0227030669236034,-0.0583714855899484,-0.350198816659179,2.29350303689959,-0.0841158889123099,-0.0517015141149629,0.055346054925903,5.61012600476786,-0.001435152695153,-0.00105008695853617,-0.00151411481249643,-0.0583714855899484,-0.350198816659179,2.29350303689959,-0.0841158889123099,-0.0517015141149629,0.055346054925903,0.471677865656587,-1.07165272915822,1.34899348403017,-0.115822032798227,-0.0804218013277772,-0.0639259187514766
