time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle,_xdot,_ydot,_zdot,_p,_q,_r,_xddot,_yddot,_zddot,_phiddot,_thetaddtot,_yawddot
0,1.01841953230695,5.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.14769576381116,-0.0108745135502855,0.000405658115356558,-0.00182923644207877,-0.0870245087125593,0.122591375055352,4.67643547161075,-0.472541669151841,0.0272104502010128,-0.032543427205784,-0.214953551191296,0.220750408469114,1.23432726047584,-0.0374140234507045,-0.0674141920639159,0.0256651726838151
0.1,0.620366420226373,3.02036642022638,0.0203664202263731,0.0203485909604707,0.0190758805166344,0.019066379225185,-0.0870245087125593,0.122591375055352,4.67643547161075,-0.472541669151841,0.0272104502010128,-0.032543427205784,5.52431218362293,-0.000463897587917502,-0.000876422835377162,0.000608266628281439,-0.0870245087125593,0.122591375055352,4.67643547161075,-0.472541669151841,0.0272104502010128,-0.032543427205784,-0.214953551191296,0.220750408469114,1.23432726047584,-0.0374126538257444,-0.067425785919779,0.0256663935231474
0.2,0.628838942297368,3.38689886635407,2.14900384755129,-0.214978825539495,0.01484850852389,-0.0146244431501711,-0.0580617262753687,0.0622846977713789,1.10704411266848,-0.0629456904781959,-0.0293382097066295,0.0115506127326708,6.65238684612427,8.67273454794842e-05,0.000379250902588504,0.000141998594051339,-0.0580617262753687,0.0622846977713789,1.10704411266848,-0.0629456904781959,-0.0293382097066295,0.0115506127326708,-0.234487305717427,-2.83513806776545,3.18707701147121,0.00699970194344696,0.0292288985826941,0.00599674782963304
0.3,0.644170960211855,3.36826192202826,0.792447065684573,-0.0495541470423778,-0.00415676356646794,0.011004000355554,-0.0905571600739667,-0.492743468433128,2.47065668704079,-0.0362133061358244,0.019513406587666,0.0062639844766531,6.45878592026627,-0.00562944349140927,-0.000706137211428014,-0.000807552457857246,-0.0905571600739667,-0.492743468433128,2.47065668704079,-0.0362133061358244,0.019513406587666,0.0062639844766531,0.0606668246292627,-0.639228442444563,3.09160334183618,-0.453987016581704,-0.0543066813836689,-0.034071810723538
0.4,0.602971633616994,3.09026600728758,1.54193690708085,-0.0608906790283473,-0.00340738450044968,-0.0110668527662833,-0.0901313399401738,-0.354604485087412,2.34079405623235,-0.306050192946058,-0.0412526955325948,-0.0320219832921195,6.09652689236099,3.07424581139821e-05,9.77645286637161e-05,0.00208171710646178,-0.0901313399401738,-0.354604485087412,2.34079405623235,-0.306050192946058,-0.0412526955325948,-0.0320219832921195,0.0332555393329348,-0.742398108563013,2.3603861777114,0.00247809019873743,0.0075025987015774,0.0878411801030886
0.5,0.651138483354262,3.19730574333716,1.62207894610006,-0.141905062337247,0.0151103212800495,0.016374885449983,-0.0150211707240269,-0.332393090577421,2.13661520237487,-0.0399543942179245,0.0295352251986736,0.0710887120738571,6.13411744063173,-0.00385848526433504,-0.00289550279872286,-0.00407412714033245,-0.0150211707240269,-0.332393090577421,2.13661520237487,-0.0399543942179245,0.0295352251986736,0.0710887120738571,-0.1550714509289,-1.73785981958283,2.33353256653252,-0.311169498241279,-0.222519361965535,-0.171905283867514
0.6,0.640421402011626,3.1476022749508,1.64120759239629,-0.0676084248051117,0.0133011572464218,0.0310572590005497,-0.0869582916973945,-0.581315816102976,2.28210756497596,-0.238645901519291,-0.125451245079939,-0.0931869596080243,6.01949962897832,-0.0018634987093374,0.000183557851878806,0.00306139564516228,-0.0869582916973945,-0.581315816102976,2.28210756497596,-0.238645901519291,-0.125451245079939,-0.0931869596080243,-0.134429669745723,-0.817886608373114,2.20043268549541,-0.150291041265591,0.0137856055570475,0.12917829601515
0.7,0.64568519260786,3.05301396495131,1.89913009396291,-0.129657537120252,-0.0218765889547285,-0.00601784255249589,-0.0422343200134139,-0.563861676512154,2.28216975312707,-0.139791933820141,0.0275069563198222,0.0910604225528102,5.79726267688094,-0.00242952352805922,-0.00265842845879391,-0.00391906119450215,-0.0422343200134139,-0.563861676512154,2.28216975312707,-0.139791933820141,0.0275069563198222,0.0910604225528102,0.242473633190255,-1.50059540671697,1.68445249420669,-0.195973425935449,-0.203995685665976,-0.165390433043882
0.8,0.626131745692006,2.99871766429486,1.98106086587878,-0.126035901574902,0.0112267418903551,0.0417734560694664,-0.0693976095380716,-0.730243416843673,2.13075026669019,-0.19521196672368,-0.125450321465319,-0.08846378544568,5.82496985499017,-0.000774897931195701,-0.00111210616534788,0.00234433896261742,-0.0693976095380716,-0.730243416843673,2.13075026669019,-0.19521196672368,-0.125450321465319,-0.08846378544568,-0.0684811520777873,-1.46856739378833,1.74680385694456,-0.0624658741368758,-0.0859978896957163,0.0988933650998947
0.9,0.626929457326645,2.90365930719437,2.07980975355351,-0.15025071741435,-0.0461524295055218,-0.0237347445407741,-0.0514955770329902,-0.847116677777774,2.24543387580131,-0.12423223332959,-0.0511996862086202,0.0579664312811383,5.60694937804412,-0.0016079066402357,-0.00106618587212212,-0.00151494533021255,-0.0514955770329902,-0.847116677777774,2.24543387580131,-0.12423223332959,-0.0511996862086202,0.0579664312811383,0.471555482727576,-1.6902312461157,1.26575185137159,-0.129752154576556,-0.081401883360573,-0.0639960644514959
