time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle,_xdot,_ydot,_zdot,_p,_q,_r,_xddot,_yddot,_zddot,_phiddot,_thetaddtot,_yawddot
0,2.01841953230695,5.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.17978296354284,-0.0109004871428384,0.00244627647683442,-0.00193785956555818,-0.0876788035810524,0.123223596954467,4.71171966256069,-0.473690030960271,0.113537010839952,-0.0350641099541525,-0.213987906416643,0.217452954589962,1.19150935200006,-0.0413052190745444,-0.0738049420295533,0.0238776742346223
0.1,1.22036642022637,3.02036642022637,0.0203664202263731,0.0201222313219531,0.0190727035545465,0.0188372273102106,-0.0876788035810524,0.123223596954467,4.71171966256069,-0.473690030960271,0.113537010839952,-0.0350641099541525,5.50286935683779,-0.000512148413653117,-0.000959502584930449,0.000565902915035572,-0.0876788035810524,0.123223596954467,4.71171966256069,-0.473690030960271,0.113537010839952,-0.0350641099541525,-0.213987906416643,0.217452954589962,1.19150935200006,-0.0413046161109736,-0.0738142048749504,0.0238806039713683
0.2,1.29453270857572,3.38723517792974,2.16647167820987,-0.21557498454909,0.054551143553604,-0.0162513092500608,-0.0576597832384053,0.0615764699315134,1.08666188027993,-0.0641583559663234,-0.0244662681830069,0.0106695129188123,6.65596754633957,0.0001063709416256,0.000366952344538483,0.000237527070319856,-0.0576597832384053,0.0615764699315134,1.08666188027993,-0.0641583559663234,-0.0244662681830069,0.0106695129188123,-0.755201660167955,-2.83564654909187,3.17446745202918,0.00859725421330207,0.0282929718663203,0.0100374483479768
0.3,1.30945106598385,3.36795436651713,0.786526787435252,-0.0501943879850038,0.00325572785211999,0.0103465386463995,-0.193741834993574,-0.494665804864018,2.47780599880393,-0.0356751361481832,0.0265432674700326,0.0081671529307752,6.45244033766,-0.00563326815936592,0.000206772875097439,-0.00090756466110685,-0.193741834993574,-0.494665804864018,2.47780599880393,-0.0356751361481832,0.0265432674700326,0.0081671529307752,-0.0352604790387638,-0.647880117353549,3.0785590077558,-0.454290277209791,0.015932583405663,-0.0382797324811986
0.4,1.21958862687169,3.08803280175404,1.55225953683392,-0.0608136044423281,0.00525035334581795,-0.0104243081918006,-0.157701532294139,-0.356036549413038,2.33380673014825,-0.306449379813861,0.0048236132124342,-0.0344544829244261,6.09128567939335,3.79057247384909e-05,0.000158451039575203,0.00210421629689416,-0.157701532294139,-0.356036549413038,2.33380673014825,-0.306449379813861,0.0048236132124342,-0.0344544829244261,-0.0715589190134694,-0.739703754637299,2.34988332955605,0.00305437796051224,0.0121779643849582,0.0888043338489439
0.5,1.28200444890481,3.19649434867419,1.62116831980211,-0.142251933110884,0.0421793952627209,0.0150406427312324,-0.0896098596451227,-0.332895750770714,2.13038232191388,-0.0395823742123397,0.0433474699797037,0.0714074182087433,6.1349671492987,-0.00384566796053419,-0.00289408970142551,-0.0040628064271771,-0.0896098596451227,-0.332895750770714,2.13038232191388,-0.0395823742123397,0.0433474699797037,0.0714074182087433,-0.485938223192423,-1.74704736603117,2.32519580542403,-0.310095856052184,-0.222380675296925,-0.171396144728871
0.6,1.26389763477522,3.14714700347403,1.64014368110222,-0.0674708005883175,0.0282958184365814,0.0307087434403521,-0.200521343603554,-0.583785201445489,2.28275763994242,-0.238620253093011,-0.11414491723384,-0.0931924171112085,6.01002404888138,-0.00186506206781881,0.000647868586892423,0.0030268860281717,-0.200521343603554,-0.583785201445489,2.28275763994242,-0.238620253093011,-0.11414491723384,-0.0931924171112085,-0.314255923332932,-0.8204227839813,2.17789831216067,-0.15046977702292,0.0495294241664865,0.127758277416785
0.7,1.24637500964391,3.05098190147871,1.90480310630537,-0.129652318598013,-0.00719483955040763,-0.00607631800995231,-0.164997739502622,-0.565399331360157,2.27015710653672,-0.139646121367094,0.0583549271415818,0.0900417782830596,5.79632571098878,-0.00241872002485676,-0.00273483210063956,-0.00391353979568685,-0.164997739502622,-0.565399331360157,2.27015710653672,-0.139646121367094,0.0583549271415818,0.0900417782830596,0.0735978107559982,-1.49928167676609,1.68505566787059,-0.195026325058296,-0.209836246584653,-0.165108623076866
0.8,1.21743350656959,2.99748658279085,1.97900733999876,-0.125880961752552,0.0355762951998146,0.0406967846032329,-0.205110986262445,-0.732097881910607,2.1261103520648,-0.19571406702479,-0.115540889737835,-0.0886083978468251,5.82196643583479,-0.000753803342127505,-0.00122608112215144,0.00237970343016321,-0.205110986262445,-0.732097881910607,2.1261103520648,-0.19571406702479,-0.115540889737835,-0.0886083978468251,-0.351065881499403,-1.47738807212441,1.73449002559831,-0.0608298560764853,-0.0947142244729967,0.100450373041302
0.9,1.20491818203089,2.9023532582114,2.07805996696093,-0.15076716700123,-0.0295986876543003,-0.0245784936103093,-0.211399448158492,-0.849600829665176,2.23936184055903,-0.123086513607956,-0.0431583958148927,0.058509041980247,5.60502363013047,-0.00160708000955671,-0.000879143317205327,-0.00152404567598558,-0.211399448158492,-0.849600829665176,2.23936184055903,-0.123086513607956,-0.0431583958148927,0.058509041980247,0.286512879618479,-1.6912636119911,1.2680276828437,-0.129598289809388,-0.0669517835219375,-0.0643016639559075
1,1.13794113937946,2.75778153248286,2.21741947686363,-0.172395388087948,-0.0461874652723124,-0.00405176934689663,-0.27624960833848,-1.04649085211999,2.05106910212978,-0.197421526655634,-0.0777555105977868,-0.0635918681380051,5.58972007389917,0.00214649076769416,-0.000548116637148069,0.0032577613734207,-0.27624960833848,-1.04649085211999,2.05106910212978,-0.197421526655634,-0.0777555105977868,-0.0635918681380051,0.500740697578646,-1.91979620355613,1.19197815435048,0.173105736437168,-0.0422447123925616,0.137445223161677
1.1,1.11586229759009,2.63974001835896,2.28178824896862,-0.200094950400397,-0.0529374133051642,-0.0442851542196739,-0.216614596370939,-1.18812257560687,2.11182089982135,-0.0282253755028876,-0.0477100108842975,0.0558348654428206,5.44157333624606,-0.000442115858276229,-0.00166807057707464,-0.000511433826616336,-0.216614596370939,-1.18812257560687,2.11182089982135,-0.0282253755028876,-0.0477100108842975,0.0558348654428206,0.468049031730249,-2.1860243041797,0.841061418488227,-0.0357092901620469,-0.127412582220719,-0.0216295093369668
1.2,1.16270307861965,2.55489913647483,2.47595820118269,-0.0963374242264045,-0.00448621267228277,0.045063814277058,-0.117756940249907,-1.28263676059789,2.04302202527616,-0.101022774452094,-0.0727663767327755,0.00617911991806193,5.37922172908705,-0.00308270786699661,-0.00333016814371048,-0.00229301986261438,-0.117756940249907,-1.28263676059789,2.04302202527616,-0.101022774452094,-0.0727663767327755,0.00617911991806193,0.0946099152469116,-1.03162355692035,0.898450282065701,-0.248608007722079,-0.256137261553041,-0.0968247315670663
1.3,1.14798982116896,2.39778616756327,2.54578828006261,-0.168007530767728,-0.0551478729599098,-0.0107862838596407,-0.140997116003314,-1.51534696662681,1.94516081524479,-0.250487936750064,-0.178141868327425,-0.0661347667624726,5.28597995130888,0.00497922649521542,0.000758922485277034,0.00366547348167765,-0.140997116003314,-1.51534696662681,1.94516081524479,-0.250487936750064,-0.178141868327425,-0.0661347667624726,0.555419478366185,-1.7739188033685,0.597259844198408,0.401559111192771,0.0583064200268987,0.154548995445634
1.4,1.15506617005867,2.25191854640949,2.61340744446881,-0.219162144011745,-0.0880660822240944,-0.0251400283760106,-0.0950039021837574,-1.56404636895882,1.91432558419008,0.109876562026757,0.0077482825572246,0.0861736757996145,5.20417115741954,-0.0014438240999388,-0.00300500424835272,-0.00288345971313792,-0.0950039021837574,-1.56404636895882,1.91432558419008,0.109876562026757,0.0077482825572246,0.0861736757996145,0.836374584294586,-2.28464352231251,0.310003521420894,-0.116655416538459,-0.229985269668039,-0.12189002484997
