time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle,_xdot,_ydot,_zdot,_p,_q,_r,_xddot,_yddot,_zddot,_phiddot,_thetaddtot,_yawddot
0,2.01841953230695,4.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.05830483890798,-0.00903851084713647,0.00247871928330725,-0.00185631825251894,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,-0.339713303146127,0.327479153546853,8.3004637846189,-0.728912269755478,0.19067081953187,-0.0783256677339465
0.1,1.22036642022637,2.42036642022637,0.0203664202263731,0.0201187689632275,0.0192876271659363,0.0190483997900928,-0.0852021668727324,0.120830105064162,4.57813811557512,-0.391109145173274,0.114912916724118,-0.0331718996099258,5.53050064953524,-0.000371098295430142,-0.00106685793923558,0.000562426685622373,-0.0852021668727324,0.120830105064162,4.57813811557512,-0.391109145173274,0.114912916724118,-0.0331718996099258,-0.217483745783357,0.218415874796335,1.2467058866552,-0.0299302095404335,-0.0820630462068707,0.0237309978880739
0.2,1.29561614462205,2.72007113285634,2.10621769172465,-0.177604906728084,0.0552132842033624,-0.0152183548533852,-0.0583209877336985,0.061940973126339,1.10491132280837,-0.0504538743267903,-0.0301093921653158,0.0106891042045739,6.68624183254463,0.000311167390397187,0.000408877341340126,0.00020222944932229,-0.0583209877336985,0.061940973126339,1.10491132280837,-0.0504538743267903,-0.0301093921653158,0.0106891042045739,-0.762223904899134,-2.35122524225374,3.33207266575818,0.0251111174280781,0.0314998939575995,0.00854546831371989
0.3,1.30930784868841,2.70289085875719,0.788225628873815,-0.0389378201842548,0.000772757417853577,0.0104520913674719,-0.194539434874346,-0.398062311675785,2.48414758441233,-0.0184949860846286,0.0280843186317607,0.0075122948421724,6.4742152546358,-0.00491182372190363,0.00024818118592176,-0.000868581177041233,-0.194539434874346,-0.398062311675785,2.48414758441233,-0.0184949860846286,0.0280843186317607,0.0075122948421724,-0.0047295180229951,-0.504133234691698,3.128611979914,-0.396111197072805,0.0191058055166587,-0.0366379370487674
0.4,1.22073873893624,2.47232878750112,1.52508001294388,-0.0471359882333793,0.00573840268721294,-0.0105942267196146,-0.153236277797594,-0.285180082325522,2.35729707075917,-0.265543683650983,0.00645676224548168,-0.0334632316666483,6.08704191320831,0.000173390247130103,9.48953958347848e-05,0.00207301082015386,-0.153236277797594,-0.285180082325522,2.35729707075917,-0.265543683650983,0.00645676224548168,-0.0334632316666483,-0.075854903060257,-0.572853542006138,2.35036191343462,0.013979176501317,0.00728640549207286,0.0874834920880563
0.5,1.2841105336141,2.56694889144937,1.61855001776322,-0.116637792360122,0.0428122622753926,0.0156509177790431,-0.0877013929882263,-0.249266030792226,2.1271452723263,-0.0217590663234649,0.0403097748889041,0.0708502924307022,6.14806499062799,-0.00363422307146637,-0.00284407840709625,-0.0040704146362953,-0.0877013929882263,-0.249266030792226,2.1271452723263,-0.0217590663234649,0.0403097748889041,0.0708502924307022,-0.500229966631442,-1.43894875368521,2.39139373107407,-0.2930468257473,-0.218590763449687,-0.171722788618348
0.6,1.26504376140864,2.52765913358254,1.62573467977135,-0.0500486022994431,0.0268190828928978,0.0309471568383052,-0.200380803315064,-0.46648631780394,2.29521372992373,-0.21683351669651,-0.111820468070583,-0.0932724216501514,6.01354032404798,-0.00157628586478534,0.000658833219320645,0.00299684631329978,-0.200380803315064,-0.46648631780394,2.29521372992373,-0.21683351669651,-0.111820468070583,-0.0932724216501514,-0.303340986457439,-0.611366092180511,2.19770105653331,-0.127182576771103,0.0504207335193972,0.126482073662194
0.7,1.24747657240749,2.45363632208345,1.88859100765163,-0.109309688687213,-0.00635711293089644,-0.00597781051514432,-0.163275583617106,-0.434851184141144,2.2809365607784,-0.113579683274537,0.0582084215912769,0.0894587816641402,5.79907895093333,-0.00245390355847136,-0.00274703314479803,-0.00390775447044222,-0.163275583617106,-0.434851184141144,2.2809365607784,-0.113579683274537,0.0582084215912769,0.0894587816641402,0.065725458460871,-1.26568332053196,1.71870298918614,-0.197865470251355,-0.210879164678456,-0.164868291368625
0.8,1.21890704307312,2.41035090416365,1.9696749128024,-0.102272130357983,0.0351870549801174,0.0408361629582358,-0.204096679584885,-0.583200408574304,2.13660852794807,-0.182885576476108,-0.115297263884442,-0.0884652453570068,5.82871119363028,-0.000746312380579004,-0.00120245644685695,0.00233610187724712,-0.204096679584885,-0.583200408574304,2.13660852794807,-0.182885576476108,-0.115297263884442,-0.0884652453570068,-0.359034972725248,-1.20581493729651,1.77933134138275,-0.0602262438803837,-0.0928375611865838,0.0986030790134052
0.9,1.20582652981608,2.33246584343116,2.06433788498349,-0.13166295608956,-0.0294487545115486,-0.0240709729779787,-0.211145416157761,-0.676700875838862,2.25758253626206,-0.108462735153812,-0.0427397178384637,0.0575531808560076,5.60632855544553,-0.00160294342937107,-0.000863347617226054,-0.00152713886375782,-0.211145416157761,-0.676700875838862,2.25758253626206,-0.108462735153812,-0.0427397178384637,0.0575531808560076,0.291769000640568,-1.47948107006834,1.30079142545618,-0.129265563220027,-0.0658558793766164,-0.0644333567909159
