time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,4.01841953230695,4.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.19845512255499,-0.0090119851105357,0.00654751120367829,-0.00187693245609719
0.01,2.4193717654818,2.4193717654818,0.0193717654817975,0.018600243705966,0.018191753103563,0.0174293928851486,-0.0643575959733853,0.100743245974835,4.34641806055313,-0.357210964775247,0.264365909978532,-0.0300860449687327,5.75158785856658,-0.00011667245195901,-0.000195000313836198,0.000480806092620024
0.02,2.63851893402401,2.7052260066034,1.76636438910855,-0.14350268346623,0.108830571289853,-0.0111936568651731,-0.0201127402757185,0.0244542138765773,0.900353283374667,-0.00506108578237366,-0.000974765864284173,0.0117585075653754,7.06313783870889,-0.000561917504643444,0.00189525637292599,-2.78866016431327e-05
0.03,2.66040385709063,2.67872170887167,0.398477977271416,0.00234982720128741,0.00778685282480568,0.0113465090694728,-0.254458551636807,-0.321200018541469,2.27760672563822,-0.0210144416592566,0.0816112635707916,0.00467077581878674,7.00476773680365,-0.00494798120887456,0.00307631659004105,-0.000800440154827221
0.04,2.53772344007587,2.50940051398956,1.00766222641845,-0.0239117930136071,0.0214596299350346,-0.0134306510558259,-0.0601318277855337,-0.0312857235536889,2.18150572510501,-0.216217988450323,0.111704752464059,-0.0283515627719985,6.68992040156451,-0.000274551900247925,0.00291951460838179,0.00193721444905337
0.05,2.67496788830627,2.68710807605397,0.964625227297965,-0.0573642098697578,0.0798647355705578,0.0230936004893833,-0.00957423977102273,-0.0052994572197077,1.92472120664384,0.00995527435631403,0.144602333755233,0.0678287628223008,6.85249805420167,-0.00484514080381774,-0.000715586337527207,-0.00432580069720459
0.06,2.65519468413685,2.65755577216089,0.852712335983414,0.00186852267214311,0.0602920043180233,0.0238006435680431,-0.184432250937496,-0.13743427003878,2.09077078863779,-0.204288561286073,-0.0212596909833721,-0.0913108392449415,6.82460669251491,-0.00161300610801512,0.00373756969220921,0.00313490591716361
0.07,2.62242196579376,2.64274500410362,0.989534172884986,-0.0502487560500383,0.0304760466615202,0.00155231913532485,-0.0981358959113708,0.0318741744734075,2.10295113192604,-0.0449680411797006,0.181364223528343,0.0942495401547919,6.73812410300769,-0.00416409727301926,0.000291346213887756,-0.00457667364676463
0.08,2.62240391747334,2.67690786934461,0.956877196659709,-0.0180601606190289,0.0792568415501509,0.0378056723988605,-0.0928449287134111,-0.112107354925712,2.00871877123655,-0.177668723603105,0.021184681964923,-0.0935953090842227,6.79998353906633,-0.00171026714412228,0.00199008806519254,0.0025919857104803
0.09,2.64060202385864,2.63361315340204,0.948538347547544,-0.0591371881209922,0.0310047703749844,-0.0196330737617572,-0.171971863694955,-0.045427103923729,2.103865453302,-0.0653475526560028,0.101266221356495,0.067783324384509,6.72749959193772,-0.00294227616144786,0.00200100782589603,-0.00231919790731672
0.1,2.55644172960047,2.61068087006356,0.959632308400635,-0.0611095843041213,0.017216532906683,-0.00065691762711495,-0.163704907918971,-0.189580636774178,2.00645936251505,-0.154729056365487,0.0611132194997196,-0.0729545031314021,6.78125508733303,0.00027650903483358,0.00342324093903469,0.00346521535716103
0.11,2.58119945149438,2.57167936254891,0.945149583329751,-0.0806974070047671,0.0165631206527173,-0.0387734644935498,-0.117029662819228,-0.180542701886726,2.09125288995992,-0.0110376551673105,0.132992231909084,0.0615987100387844,6.71592518012282,-0.00247329904861293,0.00185563382099961,-0.0010940261309929
0.12,2.63928242198963,2.61435609823858,1.02551415328891,0.0113382136079791,0.0819783444319492,0.0459125307183868,-0.0609834562709882,-0.155030779837457,2.08137450623,-0.0955741113903797,0.101315109896964,-0.0040947733578565,6.72407436962331,-0.00515194701402578,-0.000339213771608135,-0.0020393932565401
0.13,2.61737668820431,2.57890542296539,1.00315366750428,-0.0581156361395034,0.0356712734519723,-0.0171131101928083,-0.236405785199088,-0.0678483328738198,2.07514437115978,-0.232401614662251,-0.012400157833834,-0.0541981790975987,6.6949908359777,0.0012752068517464,0.00415323267185134,0.00333768234128386
0.14,2.57438666947668,2.64604127620844,1.03029049688808,-0.0899975905365701,0.0125250611635173,-0.00546822249553456,-0.124048588066271,-0.14236368873727,2.08066371600117,0.0459448498312619,0.182382214641336,0.0790912934991463,6.66809503499928,-0.00417763150076211,0.000568008793696009,-0.0034994098039885
0.15,2.59740234469658,2.59115527527915,1.03195017663457,0.00219273252566283,0.0719621835080846,0.0201688277987493,-0.116740998875876,-0.233712893598615,2.06061170540188,-0.193106728005381,0.0286663104206217,-0.080751196195205,6.70944448214311,-0.00200632770449682,0.00171187383504342,0.002811041687082
