time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,5.01841953230695,2.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.14162381373256,-0.00528729949705269,0.0084866182742855,-0.00171622280859397
0.01,3.0193717654818,1.2193717654818,0.0193717654817975,0.0183641240994847,0.0186646853191745,0.0176655794189896,-0.0632958415618673,0.0997168173790273,4.28903743474159,-0.205531410334212,0.339692762639067,-0.0266617515172864,5.7401372050124,-0.000110275187204807,-0.000349124904525976,0.000472857265225074
0.02,3.30485901354334,1.37282497972952,1.74669075469907,-0.081950226258791,0.139425694929818,-0.00992645579196012,-0.020393027650486,0.0239803574441508,0.888240274615475,-0.00295872625221684,-0.00760940243877579,0.0114338377087525,7.09137076806823,0.000110222716282678,0.00231578830850782,-5.58127420350146e-05
0.03,3.32549775529374,1.34799021545656,0.39699736185895,0.00408062065097342,0.00566703777757627,0.0112378171106981,-0.32815760938787,-0.176300073607093,2.29724148251729,0.00788773235057552,0.098643555853731,0.00410788211751225,6.99287617440799,-0.00309513239354433,0.00408327108307612,-0.000727741957252465
0.04,3.17315829658769,1.24113393706503,1.00600608928674,-0.0112708264769993,0.0288546270366335,-0.0136263630624367,-0.0597143414301272,-0.018911133834555,2.16933496355872,-0.138929546976026,0.151597119072015,-0.0267929484036628,6.69024452648292,0.000641007965856936,0.00319048792279704,0.00194083926722991
0.05,3.34063221266747,1.36103519274333,0.959254468066607,-0.0248617606545656,0.0964053732848354,0.0235573956968494,-0.0271792782135925,0.0273262563822841,1.92449076087948,0.0497446755991397,0.156277981642054,0.0679059559758895,6.8462547103964,-0.00398790700792157,-0.000122173115941886,-0.00430866853301066
0.06,3.31344235145425,1.34009525978334,0.851293114500632,0.0192992711039507,0.0662071321570139,0.0243616973349633,-0.224613090397901,-0.0607940232426254,2.0844933160384,-0.16674947675907,0.00370451216295833,-0.0909505790576763,6.80460455119893,-0.000208412239581707,0.00433341547693603,0.00315164924259414
0.07,3.2711642964879,1.34397122751102,0.985412706499665,-0.0328762140167306,0.0405387776471324,0.00126959157694832,-0.116834576230394,0.0804207717687052,2.08349339511419,0.0157906129020501,0.205506337201136,0.0946752927165406,6.74602595397575,-0.0031692335288093,0.000820655077066345,-0.00451847911811333
0.08,3.27973384329936,1.36635420897431,0.952434370999425,0.00824119904067797,0.0906486775002542,0.0385162347354838,-0.120388980773035,-0.0623372032177701,2.01506637691131,-0.134026787397241,0.0448187948448769,-0.0923904827836802,6.77847715668535,-0.000732681547700358,0.00243813603504777,0.00255377017922326
0.09,3.29461171426222,1.32388658394382,0.94700630916264,-0.0387759082374494,0.041021632408073,-0.0192353635068392,-0.203895356306559,0.0238000505357921,2.08369209827742,-0.020897051201073,0.119686860866559,0.0670383546896045,6.74328051260454,-0.00174363408881347,0.00259721834629197,-0.0022505250572942
0.1,3.20794638856866,1.30932123056304,0.954066507511114,-0.0406989742365205,0.0265427620742316,-0.000926266481927909,-0.193398877865007,-0.128766206790121,2.02018179412922,-0.101585258811932,0.0870589376626953,-0.0714601525022415,6.79165526921676,0.0012403752232704,0.00380668329866773,0.0034462413110413
0.11,3.23417795975351,1.26708740654074,0.944975947694093,-0.0560726284766797,0.0280204009799435,-0.0385236537295401,-0.147424729480903,-0.116547052277039,2.09923558612997,0.0337350413733863,0.149310238275229,0.0612592969314999,6.73541157304383,-0.00148003395424292,0.00242525064444751,-0.00105980749112508
0.12,3.2918757416767,1.31122690298482,1.02164361320348,0.0325009140931004,0.0905637383777046,0.0459427004283849,-0.0938627343201427,-0.0825762307321993,2.09661115556273,-0.0499733280107883,0.126788845390928,-0.00335763332632882,6.68595396887391,-0.00407696281678273,0.000277558853351999,-0.00201524330265073
0.13,3.26876780557973,1.28014991457247,0.999850028896446,-0.0360724363690792,0.0475327114707957,-0.0164760022123262,-0.265770271758947,0.000435096827871462,2.03978383626417,-0.182661265660284,0.0140384175349794,-0.0536365048142988,6.72097740057426,0.00229322104898571,0.004399120449966,0.00333245481276241
0.14,3.22623595145491,1.34515325867607,1.02232587144033,-0.0659697701154237,0.0247245110380015,-0.00587525546723926,-0.161455336524889,-0.0701667437204058,2.10483188088667,0.0939186579433876,0.194600164441382,0.0790934758482418,6.67672466872845,-0.00322948619153587,0.00122171939464097,-0.00344394044009406
0.15,3.24663387366961,1.29239701200128,1.03687549689866,0.0253957295164156,0.0793497147794942,0.0204315375395306,-0.155429495688776,-0.155209873422366,2.06495909769872,-0.148058663128786,0.0579474723652054,-0.0795692856077594,6.68686778306206,-0.00101887333140191,0.00215982314992377,0.0027938599622903
0.16,3.25568908673763,1.26387436161557,1.03417205044818,-0.0660533654487765,0.0313610882656032,-0.0330571637898269,-0.245264520048512,-0.00300729038815023,2.09866231300806,-0.0516039684115332,0.10004280227917,0.0563622307879271,6.65320728063119,0.000200470243049467,0.00299526543086507,-0.00108828218446685
0.17,3.19051315062232,1.30127647729563,1.04328942577676,-0.0533679629672789,0.0256930085183649,-0.00125802543841385,-0.213342371749182,-0.187394740496097,2.05913692174659,-0.0239180600658107,0.110244514424762,-0.0449786394284254,6.67922366460998,-0.000302550520731865,0.00291381358126,0.00220273210501574
0.18,3.20816353146044,1.22792518858854,1.03792772793998,-0.0387631761504368,0.0317559035710707,-0.0414419800258362,-0.202369946054305,-0.174405949698816,2.10175172745064,-0.0404396149423762,0.110947805881791,0.0261416160604787,6.64967219015484,-0.000500771183866167,0.00266344759031704,0.000732291370594989
0.19,3.25922366296912,1.28052120590956,1.10667015724938,-0.00412079082253912,0.0753509802204345,0.0290644093986514,-0.145211683591896,-0.080854668494782,2.12602678258321,-0.0156432013701603,0.137147292050709,0.0309334045718541,6.58271410039704,-0.00358414801616003,0.000223556332979896,-0.00283656450463458
0.2,3.25461339606055,1.29152186860941,1.10950272316143,-0.0134070986589323,0.0666065135702241,0.0085023621658385,-0.244052244224226,-0.0680020677060609,2.06220336727297,-0.157283171498434,0.027346634668925,-0.0612479717469941,6.61844848772658,0.000320945755616236,0.00299778880116174,0.00249434371486037
0.21,3.19811592155427,1.28343368299292,1.09179778995511,-0.0841211280364452,0.00882456149734027,-0.0366856900868271,-0.26591031956945,-0.104537652837205,2.10004472292247,-0.0104874941394261,0.125949261565511,0.0398327220837194,6.60991313822136,0.000222860212569078,0.00290511953212865,-0.000131451539430544
0.22,3.19102883477846,1.270228804193,1.11849585458787,-0.0267839909815722,0.0500619353219332,0.00231091580277672,-0.187961442437426,-0.212832807777604,2.11502842381637,-0.0153271489845048,0.121231905554955,-0.0150652243664124,6.56786525969906,-0.00199284316805824,0.00143063552261596,0.000608298545702461
0.23,3.25754195178071,1.25850130652294,1.15944822725402,0.0028700037707651,0.0800510908958317,0.00860923630048032,-0.192841263454285,-0.0826600330584477,2.10914744298965,-0.0781893708681429,0.0910648236264734,0.0263808176773695,6.55284661501537,-0.00255574944436869,0.000845654883658162,-0.00166429123117111
0.24,3.23035976425696,1.28892343346295,1.15705826792918,-0.04039112017864,0.0504766681794837,0.00831799975178055,-0.270969377243,-0.0725112564479744,2.09945043024703,-0.117420752183336,0.0538742328502567,-0.0363789419863019,6.54626362940871,0.000329151795495738,0.00277932227879278,0.00133099673211288
0.25,3.21032722079372,1.30753104845609,1.18291022497683,-0.04533646996179,0.0470474121968399,-0.00321301426490885,-0.218485167952038,-0.115048182309765,2.11526542226388,0.00908640745783479,0.139552834907703,0.0360991728599206,6.51920160509538,-0.0025352053585482,0.00088889862717975,-0.00155212028327382
0.26,3.22806822745395,1.28465174942801,1.19544120171164,0.00245075666482035,0.0793309539045325,0.019743888569487,-0.222571132574015,-0.128263154464004,2.10230329152451,-0.111047102484713,0.0646547459315661,-0.0269690906247172,6.52257314415651,-0.00174278925772304,0.00121465224486836,0.000331713768457387
0.27,3.23326658102121,1.28653121133884,1.20940375938059,-0.0391492919375007,0.0575625682417194,0.00296183648743355,-0.260268504166784,-0.0599229610667325,2.13062099997362,-0.0723538933718264,0.0838465851845013,0.0186068378405765,6.48192306297986,-0.00118230406896362,0.00163659148163639,-0.00102362601540453
0.28,3.20706848862115,1.30714785966006,1.23116962231381,-0.0312034597414296,0.0585359185897315,0.0149022596624508,-0.248916676521401,-0.123177911133734,2.09685566040589,-0.0568794106294745,0.0940733948821214,-0.0158411957709458,6.49118088879046,-0.00172894831180208,0.00123593808441826,4.11576334049839e-05
0.29,3.17540077317578,1.24341762444103,1.19502596809765,-0.0580873147291883,0.0303915533317178,-0.0319252333495111,-0.31260764035031,-0.173984338456021,2.09081370463453,-0.105890017605782,0.0525542139142284,-0.020911813928793,6.51107889380689,0.00128197859017783,0.00311876436354642,0.00250614525245043
0.3,3.18840127496884,1.26248478621068,1.23768538570248,-0.0455803607965597,0.0463006461928422,0.000739643096381699,-0.231713113106738,-0.156129525930468,2.15723202673948,0.0426573886534774,0.153057172137218,0.0587605053843274,6.43623979220416,-0.0033809058265438,0.000199780893758743,-0.00281242122133149
0.31,3.23296742002905,1.28044350971817,1.28595596063834,0.0282668775405854,0.100438746339181,0.0415962542208522,-0.225865678238194,-0.120547970932988,2.10949242146719,-0.137687244850661,0.0532149715337711,-0.0422950737956045,6.4616480913293,-0.00264917940750178,0.00019331294854932,1.37332108219577e-05
0.32,3.22335431203088,1.28450976916218,1.2749587197311,-0.0524512543689369,0.0554138140746933,-0.00477832760566602,-0.313270323363989,-0.0546186877169626,2.15455251727814,-0.112125468477217,0.0474250466249931,0.011201961617252,6.40111751847211,5.15984541278636e-05,0.00221525890623695,-0.00030894955592276
0.33,3.11864631239728,1.24932186243732,1.25539458029857,-0.102114498769217,-0.00618126473799191,-0.0383169156575632,-0.364865818988053,-0.240015668668778,2.04484215040616,-0.0529762314401588,0.075597277020055,-0.044818958969524,6.50281367210332,0.00223412761488299,0.00355315582167899,0.00395281802971741
