time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,3.01841953230695,5.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.23712004032728,-0.0109020667548392,0.00449752661942683,-0.00200581604668761
0.01,1.8193717654818,3.0193717654818,0.0193717654817975,0.0188499312353299,0.0179516663315118,0.0174394957505891,-0.0650801178425188,0.101441573569725,4.38545669871391,-0.434182408570548,0.184736052903825,-0.0328323031692886,5.75495191443336,-0.000180423101059949,-8.94045414321844e-05,0.000480066240942937
0.02,1.97227034377538,3.3715093331482,1.77978346989413,-0.174728834559896,0.0765104870329781,-0.0120653418735779,-0.01993022811029,0.024790261568477,0.904137104465522,-0.00896734277234421,0.00318384094827629,0.0116077061860271,7.04606084924132,-0.000921386081133287,0.00152668328076665,-6.04425283784288e-06
0.03,1.99522681390357,3.34411694981436,0.397717893696743,0.000348823871775317,0.00891405997549011,0.0112797505083077,-0.178325272983899,-0.39395450975975,2.26592864830615,-0.0364566197794223,0.0665299955867082,0.00510913031414113,7.00751503909507,-0.00584053542418494,0.00204295270166506,-0.000846076112421275
0.04,1.90426998150744,3.1426973732156,1.00906507716038,-0.030640825796296,0.0148409474383139,-0.0131023107289387,-0.0581377861608563,-0.0400460603532519,2.18437169667414,-0.253554312135285,0.0707012479774565,-0.0293431185579468,6.68889814332816,-0.000825074475729465,0.00254725673936183,0.00190430278083243
0.05,2.01026500530258,3.34911312425047,0.96620919247065,-0.0731608616890108,0.0627875388393545,0.0226037343003349,0.00702309611389232,-0.0225995873070106,1.92401495452765,-0.01375773564306,0.128962308104066,0.0670591280826751,6.85375703684411,-0.00527310029480132,-0.0012356220383241,-0.00430515981776813
0.06,1.99655942292724,3.31584653154067,0.853701589435557,-0.0083065010695156,0.052974315100969,0.0234603777229095,-0.143388858733697,-0.174517345143843,2.09167720185491,-0.222973393141694,-0.0432095831230907,-0.0908873806750362,6.83470747711631,-0.00232808753653004,0.00306140328922048,0.00310007283625774
0.07,1.974141992267,3.29263449332141,0.99044435922804,-0.0591944504448716,0.021137785959268,0.00165731072187517,-0.0760929933100349,0.00455761107134045,2.1124044074076,-0.0760860959919314,0.153785135834828,0.0934405800209533,6.73082757929506,-0.00471440105502021,-0.000259361600531595,-0.00460018465429344
0.08,1.96630782376148,3.33098468134255,0.9587067442928,-0.0313686127795123,0.0667363288211844,0.0374680942025006,-0.0664513978939324,-0.137525678560154,2.0023085703014,-0.201414635258405,-0.00271710107956026,-0.0941144906125606,6.81223007650527,-0.00221707514806784,0.00153232046143628,0.00260218473666966
0.09,1.98624598493946,3.28814997731762,0.948591443362561,-0.0703191819738399,0.020489583276439,-0.0198496094300919,-0.137597383738106,-0.0805527374067333,2.11488785334717,-0.0886626739706964,0.0819395439906828,0.0679261082123296,6.71519603287024,-0.00357089211324935,0.00136559798602741,-0.00235901110802271
0.1,1.90581786424895,3.26122691563147,0.962205440556007,-0.0716494845705058,0.00774140771915033,-0.000636971153662597,-0.132703403133717,-0.221941899505333,1.99558740024132,-0.182445840400184,0.0338414542317298,-0.0738506177181673,6.77396313767013,-0.000263715289208831,0.00298681957799074,0.00346753751765801
0.11,1.928960545124,3.22298181502783,0.944465155668453,-0.0936624341058682,0.004314400964982,-0.0392197845436185,-0.0860951750395647,-0.213427229731001,2.08551394109346,-0.0361597629874805,0.114084715135963,0.0615678763807492,6.70150036662108,-0.00297634956717773,0.00130517134594905,-0.0011084919777255
0.12,1.98710406777374,3.2653362224809,1.02790193160528,-0.000308152838791778,0.0724833460445061,0.0459553387066716,-0.0258035905248089,-0.192812694659049,2.0695964952041,-0.11858873690434,0.0767988279791725,-0.00443279608866898,6.74393744222484,-0.00568359324142282,-0.000952133743312215,-0.00205143049718418
0.13,1.96724441240468,3.2272652894613,1.00460640696356,-0.0693355878855669,0.024059788556829,-0.0172313684036182,-0.203724837703843,-0.104623542316968,2.09301763659843,-0.257267217736228,-0.0389713991974568,-0.0545175630876045,6.6798462683441,0.000664268716569018,0.0037862336020617,0.00332232766592505
0.14,1.92358470850714,3.29549397631743,1.03345193737673,-0.102182181270083,6.7861353446122e-05,-0.00561803318989779,-0.0868141157653584,-0.179222781930801,2.06644213917303,0.0175597784044606,0.165221545191085,0.0786524657203612,6.65960294399018,-0.00464605758446053,-2.85796463684833e-05,-0.00351375091695588
0.15,1.94832663949605,3.24003982498387,1.02927636325725,-0.0111434214390171,0.0627509385478946,0.0201156898067705,-0.0769680284599748,-0.273732219924642,2.05473814787423,-0.215422342863974,0.0017700594293484,-0.0810793166337704,6.72037883246696,-0.0025041948514933,0.00122712298616986,0.00280767613701695
0.16,1.95937055368629,3.20611094029425,1.04744823106111,-0.100494726310906,0.00523734675754897,-0.033691317853225,-0.17761864975877,-0.126819761138557,2.12853494282755,-0.124013470348378,0.05847095468794,0.0564453587511247,6.59819348262949,-0.00141834851786177,0.00217614658819407,-0.00114440072831059
0.17,1.89061612659585,3.24240997372828,1.04919444008031,-0.089492016267847,0.00372279868807759,-0.00116399423699075,-0.129385284943368,-0.308198254589104,2.00962267756302,-0.100692645469131,0.0702385337150014,-0.0463217555384688,6.66853423267171,-0.00165442725353583,0.00192725515381826,0.00219525393072491
0.18,1.91467796343282,3.16822505959323,1.03366516930858,-0.0776885490338309,0.0111741639434886,-0.0417113820982484,-0.120270846767349,-0.305671686199672,2.09537266988244,-0.108165183301257,0.0662769985550637,0.0258484656042914,6.61823582601189,-0.00192312332773685,0.00172933055286109,0.000692731793101915
0.19,1.96519544825572,3.21658491667576,1.11936984982046,-0.039418522342112,0.0519998989116354,0.0288045896904376,-0.0665340856925422,-0.218139278242484,2.09801963613075,-0.0857353199793699,0.0922901535790067,0.0299578302914583,6.60915883132584,-0.00506454060744652,-0.000791408208439073,-0.00285811526144482
0.2,1.95952028723257,3.22453510054378,1.11090112204635,-0.0500813952406758,0.0429995565658309,0.00771365234977971,-0.157188923251677,-0.202876965291055,2.08539297164343,-0.230458974007089,-0.0207069760905631,-0.0618323651340383,6.61131970590615,-0.00109972857740909,0.0022581392833322,0.00248216145655389
0.21,1.90746337871235,3.21768893674318,1.09937118384206,-0.12285762910111,-0.0156929921628907,-0.0365321304533455,-0.174486057604119,-0.246428308345889,2.09105174143567,-0.0828927750299084,0.0897176825132194,0.0393208251646419,6.55725912843887,-0.00118360964762648,0.0019746188452918,-0.000183835034967363
0.22,1.90231283375846,3.20089103850347,1.11652479539878,-0.0651509680580094,0.0291757820132393,0.00205284333851285,-0.0959431322498717,-0.359478219646681,2.07045440867177,-0.0865898909851305,0.0754469216916736,-0.0163168766694952,6.57686792302262,-0.00330548492591127,0.000491231086553356,0.000616245591459654
0.23,1.96947491048547,3.18401699119407,1.16525706498533,-0.035820794538435,0.0556413727504317,0.00797297726473684,-0.102790675284164,-0.234260263234075,2.11827739476734,-0.146695169123093,0.0455354578272172,0.0264099010355156,6.5597190642747,-0.0039245636312441,-8.34802587390628e-06,-0.00170687768324564
0.24,1.9416961616957,3.21389083620234,1.16807687917392,-0.0781737044433745,0.0255292933858997,0.00812348400418555,-0.172931237790687,-0.228216618889447,2.10134976047941,-0.188339472182165,0.0106208268636866,-0.0374782200268434,6.52933486942312,-0.00109728546436081,0.00201153464154876,0.00131637029101764
0.25,1.92594547799286,3.23054994713658,1.18063160497518,-0.0847713070422299,0.0232357752606258,-0.0036767449726644,-0.116838203235757,-0.272042384902639,2.09915700698446,-0.0653226209063783,0.100303147769613,0.0355632600669582,6.51215127217425,-0.00378370831801108,-6.68243138107752e-05,-0.00157736406799859
0.26,1.94514181056026,3.20570160996988,1.19795559209995,-0.0384786918743844,0.0563413183465592,0.0192233470905419,-0.121174696289641,-0.292098953338711,2.09686856620558,-0.178073737137786,0.0165736578949005,-0.0276389659107799,6.53599755173348,-0.00303129906696655,0.000426754978777262,0.000327125968807237
0.27,1.95061916845207,3.20377404927186,1.21840324650584,-0.0778572054243852,0.0312346484533748,0.00254176705304305,-0.156556532090923,-0.23005088958926,2.13936022616623,-0.142196022612913,0.0430315860054366,0.0182794147690973,6.46621605252494,-0.00258004902863078,0.000836586538520553,-0.00106214421046057
0.28,1.92639280489523,3.22182818880602,1.23273257354321,-0.0712407769075605,0.0344861707577572,0.0145120001456317,-0.139083315904229,-0.292660515013435,2.08105875148115,-0.131146731632874,0.0516292519528778,-0.0168634877250796,6.49398458817822,-0.00292043814768557,0.000401681600111058,4.12189172380653e-05
0.29,1.89748651077903,3.15683066947426,1.19641267700992,-0.100501398025575,0.00568039009708184,-0.0324042811556529,-0.201774883404919,-0.351720410880044,2.09249002055168,-0.172928377558122,0.00953070142776857,-0.0211228964738961,6.46995280739346,1.77100485140565e-05,0.00244333647638537,0.00247961255954267
0.3,1.91118512996085,3.17208898602852,1.24537527705573,-0.0854898856074531,0.0210829290886134,0.000600992485893636,-0.11950078850384,-0.339326159214702,2.11981687588406,-0.0276171640003788,0.115441884334881,0.0579532124766142,6.43543492767089,-0.004626638950654,-0.000732303873764205,-0.00283104111990316
0.31,1.95676097867385,3.18574812949704,1.28762003903661,-0.0130276560518686,0.0767818459903518,0.0408736520577983,-0.111034181566924,-0.304445258201902,2.10930212382236,-0.206868857128345,0.0039837544473209,-0.0428212924243987,6.49343831795792,-0.00380813439512641,-0.000547464086990847,3.1018234374197e-05
0.32,1.94897645146699,3.18925915743949,1.28586016374126,-0.0941675180483847,0.0274139591506756,-0.00523269435363534,-0.196127311862698,-0.245126248251709,2.17691913270591,-0.179539101998226,0.00730365559162702,0.0113035340758093,6.37130403619406,-0.00129714933876188,0.00152994012008936,-0.00035899436147636
0.33,1.84716586374259,3.15106480482327,1.25426334439387,-0.143297688734587,-0.0312216132222404,-0.03817795967399,-0.240262045901027,-0.433210219144687,2.01528204281265,-0.128087808845206,0.0365264350936376,-0.0461591851857524,6.45318529490526,0.00112052792176145,0.00286757400791576,0.00395725550805307
0.34,1.88085162190448,3.11956074461265,1.2592509168335,-0.0826056929395086,0.0200594573334129,-0.0213083311319943,-0.114251943531812,-0.446931031449325,2.17032710526286,0.00343821221596795,0.123729234030643,0.079052944211138,6.36295564495886,-0.0051709244655246,-0.00118323489786361,-0.00278144125931765
0.35,1.92837911587779,3.10272483103201,1.33857564807943,-0.0309860490775908,0.0530190064725976,0.0220278531947082,-0.167561591332591,-0.379652220293609,2.06862548990649,-0.255456101178176,-0.0350947484945209,-0.0645065404905546,6.44756046060957,-0.00146196779834471,0.00116797357283649,0.00195368201192571
0.36,1.91664476949206,3.14639969344545,1.31180221762147,-0.124117826012238,0.00408769428073523,-0.0187483234798423,-0.186397819373463,-0.31726283636952,2.17677122229864,-0.0947410171294232,0.0701551770410418,0.0458747604729165,6.31623908336223,-0.0018343168827455,0.000742995162432428,-0.00134282546706358
