time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,2.01841953230695,2.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,8.89442287037517,-0.00528916520267527,0.00252694157446001,-0.00177338948258217
0.01,1.2193717654818,1.2193717654818,0.0193717654817975,0.0190905934235464,0.0186643005004458,0.01839188669856,-0.0586806916288222,0.0952551035426519,4.03944700441754,-0.205618930708925,0.108205504844605,-0.0278801985576451,5.85713749933227,1.0843013944994e-05,-0.000425638272963727,0.000430886918457359
0.02,1.3087085606296,1.37086974089959,1.64164512897507,-0.0820051060638531,0.0454294548367979,-0.0103432297953987,-0.0225339104521736,0.026816174983269,1.00394920868479,0.00031571348633142,-0.0128211128368437,0.0101650409782183,7.14956997044206,0.000283129297027729,0.00124351703157034,8.35301334912005e-06
0.03,1.32895887687366,1.34915034387086,0.438671120891056,0.00556289271755359,0.00216380179187678,0.0107007195585791,-0.105681446943915,-0.179947348703983,2.33335278912762,0.0149970936525801,0.0546817436083734,0.00545443629781356,6.9422497945969,-0.00326844623513124,0.00118093459959604,-0.000774788339522867
0.04,1.27272061702187,1.24285085030841,0.980974212010128,-0.00830154628889529,0.00955360343310659,-0.0122467595393237,-0.0387247990049365,-0.0159625768552383,2.11819290017756,-0.146041603697844,0.0361132971991893,-0.0278055498047407,6.73535192860314,0.000709921373841394,0.00164335572723384,0.00188701078034144
0.05,1.35253646449656,1.36215539948442,0.936086944911827,-0.0279646794722356,0.0478221974602979,0.0218279452666718,0.0222803076320124,0.0320396488999538,1.96796788615359,0.0525966839794851,0.0925376396927426,0.0666376494632361,6.87589603155909,-0.00373663774903131,-0.00154364271814812,-0.00418409703403704
0.06,1.3375887836317,1.34210869201193,0.859488130834027,0.0211745203066014,0.0381257727863752,0.0262251396384876,-0.109455658144941,-0.0646952146897131,2.10567285854238,-0.155683832829722,-0.0557860650768824,-0.0883042727204283,6.83308638748822,-0.000501065659363099,0.00217798576265187,0.00293083823329249
0.07,1.32425642458998,1.34307294672913,0.968230266211442,-0.0297274105196373,0.0138269056774517,0.000430171404140881,-0.0402047048697798,0.0858265086347659,2.1085899142951,0.00304058247285591,0.116883521556771,0.0899035585290485,6.74985199942711,-0.00286242118397579,-0.000822607137098944,-0.00428141371704161
0.08,1.31624419732933,1.36824397324379,0.945020721410259,0.00422928681509207,0.0519473515640206,0.0389276086580755,-0.0432911653586621,-0.0558926565439931,2.01797640017832,-0.119668632589605,-0.025023156109242,-0.0873697460613095,6.83318131806733,-0.000809419302260989,0.000854555050486584,0.00229000060869295
0.09,1.33096594676113,1.3268997781962,0.935820235744848,-0.0340390076914287,0.00910421235264521,-0.018090933037369,-0.101731250491158,0.0199349319041959,2.13269404458544,-0.025309553972708,0.0514566353533932,0.0613533638269624,6.73949224461699,-0.00172728702725431,0.000800980231671942,-0.00205644315448766
0.1,1.25662841292617,1.30765310131804,0.95108721624271,-0.0414788634517769,-0.0051045575990613,-0.00290994519083888,-0.0977857276582913,-0.120298892647678,2.01711853357723,-0.0998042371814253,0.0102736225108209,-0.0674018026001575,6.81383085817968,0.0012688294044253,0.00230455884131573,0.00332658205031733
0.11,1.27880403697219,1.27104064799313,0.930553576403319,-0.056069097297937,-0.00757201458612423,-0.0387287463426809,-0.0478424827319682,-0.117800519110568,2.1237336703393,0.0336897956698297,0.0832693027393885,0.0586330316426308,6.73848273770349,-0.00137600601779953,0.000801131674179954,-0.000946234098393766
0.12,1.33807641802901,1.31114029548114,1.02203056218022,0.0332705891311622,0.0589258803212183,0.0461158605089416,0.0139354505587576,-0.0841510870696631,2.10103774671224,-0.044409186215855,0.0554102500116768,-0.00095617976385215,6.72817964205483,-0.00405869286349625,-0.00155858376541233,-0.0021343016540983
