time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,5.01841953230695,5.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.43040481713373,-0.0107681824827059,0.00864443204963026,-0.00193512813120599
0.01,3.0193717654818,3.0193717654818,0.0193717654817975,0.0183444933534227,0.0179688174939763,0.0169509336012674,-0.0686937564357145,0.104934129595625,4.58060963505448,-0.428722370879039,0.345811464459153,-0.0313258561763384,5.69355957995674,-0.000486934384206453,0.000304102008905508,0.000476903297752843
0.02,3.30292657252929,3.37310386708152,1.86149072283887,-0.172430550282532,0.141965009915551,-0.0112068707746456,-0.0188789145625095,0.023222601531084,0.844049427005541,-0.0202242309407412,0.019754494412556,0.0120742712259648,7.03907955968692,-0.00099864374905573,0.00219044901381852,-2.99589720392679e-05
0.03,3.32603766781789,3.34340581813926,0.377040900913379,-0.00430927547147109,0.0166088302203846,0.0114774339060255,-0.333680919115064,-0.391121721547852,2.27605117876347,-0.0397426916278245,0.0940126962617804,0.00461686328654782,6.98008495988168,-0.00577800523525706,0.004079993797486,-0.000826318743907201
0.04,3.16417397213977,3.1388924221737,1.04295299019933,-0.0320598231579974,0.0270874566423213,-0.0137048648976775,-0.0837768013618317,-0.0501619378850603,2.15742076361588,-0.251002858756081,0.151861831960785,-0.0289008701847347,6.71607246567456,-0.00081531616716093,0.00373124106509582,0.00196091285681138
0.05,3.33081788762298,3.34499964318563,0.961464289885694,-0.0719525241050658,0.0969650193744845,0.0238714267462088,-0.0267621151767141,-0.0260362018301762,1.95294311484624,-0.0135099849223904,0.177469642296922,0.0684223507401177,6.83179762428598,-0.00557264747822815,-0.000157805502449281,-0.00440918149195301
0.06,3.31330921014026,3.31425374948381,0.87256939221075,-0.00879761185274479,0.0741641021850661,0.0220023254944157,-0.22401032595934,-0.173512122859391,2.07688819027407,-0.235655880527,0.00188883835924691,-0.0930711453584849,6.81656605931212,-0.00217076597715092,0.0045859533608989,0.0032493668096311
0.07,3.26928758109596,3.29156610176652,1.00438059040947,-0.063339597418314,0.0413776637997463,0.0023401360255275,-0.133395627720816,0.00257896229418553,2.09815633869491,-0.06915624778744,0.216576779002477,0.096698705086942,6.74546431039581,-0.00484732156422154,0.000935406677224281,-0.0047531971673023
0.08,3.27216445952057,3.32997705317399,0.967850872337525,-0.0294829931791399,0.0942224710925547,0.0370713142948393,-0.124259926808758,-0.147000183829908,2.01908419164053,-0.208111627137197,0.0480547847731134,-0.0973100323881088,6.78260832314076,-0.00229777010777844,0.00271667814727582,0.0027538240502978
0.09,3.29215222518266,3.2835206661222,0.966936100331415,-0.0722084865597459,0.0438275045869426,-0.0204066935418281,-0.210896579444279,-0.0792375994415525,2.09054205227964,-0.0910109986042627,0.132749744980955,0.0712393194033588,6.72610902016804,-0.00357526845909048,0.00264551478865095,-0.00247111966104405
