time,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,thrust,roll angle,pitch angle,yaw angle
0,1.01841953230695,5.01841953230695,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,0.0184195323069548,9.14769576381116,-0.0108745135502855,0.000405658115356556,-0.00182923644207878
0.01,0.619371765481798,3.0193717654818,0.0193717654817975,0.019349139572725,0.0179554811402992,0.0179418310181385,-0.0634092722592343,0.0998265711211863,4.29516807523404,-0.433068326985243,0.0257987350159873,-0.0290699765427191,5.79517754248813,-6.6469095112688e-05,-8.94722788156118e-05,0.000466099059643224
0.02,0.640940570275733,3.37074488112903,1.74065206204142,-0.174278210033726,0.0119673850305736,-0.0103765309820626,-0.0206512038978313,0.0260390666223119,0.943892299552821,-0.00570723103930204,0.00111028641611828,0.0108204440205812,7.05034478834521,-0.000874896030870977,0.000928676324250051,-3.44799537386138e-05
0.03,0.664412907950175,3.34465392004818,0.410771305933127,0.00179875989709274,0.00714495511162761,0.011011965897559,-0.0266436143033233,-0.393112025355397,2.26264459618816,-0.0344958676560981,0.0417406995274894,0.0045372751949687,7.01010738300897,-0.00586416057028862,-5.96526683531987e-05,-0.000757871488151731
0.04,0.638769302376749,3.14548217128254,0.993685556758888,-0.0297478047383032,0.00383045224864243,-0.0128943560243764,-0.0453046626252401,-0.0367486599155229,2.18680486782737,-0.254506047060724,-0.0127910853076508,-0.0274446731314878,6.68592821686852,-0.000824239161164537,0.0015747036706384,0.0018704896070221
0.05,0.684431074937396,3.35044172365878,0.965080001694999,-0.0737117318575456,0.0277559007523731,0.0226355636425053,0.0368651081747478,-0.0209164593475747,1.92022122406976,-0.0137585304468031,0.0886234827809937,0.0662334981434116,6.86547179553865,-0.00509956932432604,-0.0021020418097009,-0.00421788595808397
0.06,0.678004993400874,3.3166341130443,0.848911822892959,-0.00784072839404268,0.0351237233909914,0.0246395957598178,-0.0608687717297026,-0.174096182640387,2.09936900808803,-0.215382845489758,-0.07984278039214,-0.0889933266477844,6.85298113608196,-0.0024409656327678,0.00152401351911149,0.00303590230667056
0.07,0.678138532330498,3.293626693521,0.982745246255218,-0.0570493334343015,0.00445414321829399,0.00104873942757433,-0.0258457174482718,0.00642062358122217,2.12851410655454,-0.0811896681407531,0.0908675463252425,0.0920747881258203,6.71866617851327,-0.00459483993187338,-0.00135241024119579,-0.00443889500293259
0.08,0.656693864196468,3.33186390264558,0.956601157489207,-0.0326635899318178,0.0393056289922597,0.0384989695473295,-0.0172606628607376,-0.13229206777526,1.98953851149342,-0.195240550812665,-0.0492186785542881,-0.0906681928263127,6.84032426031316,-0.00220182099389219,0.000554955113282166,0.00246373611691637
0.09,0.676267365544398,3.29058603981945,0.938602752005259,-0.0684678631435445,-0.00088107874486789,-0.0188692012778873,-0.0650394269024012,-0.0811180264476341,2.13964241428025,-0.0888912899511333,0.0394730301882905,0.0649848976706564,6.70420818182289,-0.00357113862220747,6.54084195453561e-05,-0.00221045464872394
0.1,0.606241388463377,3.26140777732198,0.961781427458974,-0.0710289755752738,-0.0121312102955253,-0.00167843360626137,-0.069124079208796,-0.217876050602919,1.98504569550395,-0.181713318073063,-0.0212633991963977,-0.0706730548658397,6.78014786462939,-0.000278485909052412,0.0019843107570245,0.00340183924200604
0.11,0.62545754270205,3.22502022451522,0.935251865121407,-0.0938343270947624,-0.021020722539028,-0.0390976260820399,-0.022123563137785,-0.211849013059774,2.09274885169762,-0.0376209057994395,0.0699847528843614,0.0601669067776816,6.69347875848233,-0.00288385305507961,0.000246946223125388,-0.00102213478862491
0.12,0.68382483234391,3.26623688715103,1.02803215139154,-0.000360685371616175,0.0513581433366248,0.0462320496468083,0.0482233544722351,-0.193299025461416,2.06265214319633,-0.113912011782857,0.0300814378306366,-0.00253592518613902,6.76462693696199,-0.00562805698965448,-0.00216112437565722,-0.00205432083490176
0.13,0.668839577668587,3.22728625448884,0.999381691060962,-0.067413720251135,0.00144675912279335,-0.0155700112074297,-0.133504320477161,-0.102195476118103,2.11174691969616,-0.255135286225801,-0.0921107195935353,-0.0545432387280894,6.67826327622663,0.000550885800800492,0.00282333685431026,0.00330470349339806
